review_id,place_name,rating,title,body,date,reviewer,reviewer_location,type_of_traveler,contributions,page_url
R023742,Victoria Park of Nuwara Eliya,4,Very pretty,"Lovely, well manicured garden with huge variety of flowers all of which were in bloom in August. Very relaxed environment and pleasant place to take a walk. Seems popular with tourists and locals alike.","August 13, 2017",samthedogdublin,"Dublin, Ireland",Couples,5,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or290-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023747,Victoria Park of Nuwara Eliya,3,Not bad,Not a must visit. If you have spare days 8n Nuwara Eliya have a visit in the cold evening rather than morning.,"August 1, 2017",Madu Jay,"Nugegoda, Sri Lanka",Couples,129,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or300-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023748,Victoria Park of Nuwara Eliya,3,Small garden,Perhaps the time of the year isn't right as we didn't see many flowers blooming. Small garden for evening walks. Completed it less then an hour.,"July 24, 2017",Jessica K,"Kuala Lumpur, Malaysia",,242,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or300-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023751,Victoria Park of Nuwara Eliya,4,A nice place,This is the one of attractive garden in Nuwara Eliya. Nice place to walk and lots or beautiful flowers. If you go to Nuwara Eliya you should reserve your time to visit this beautiful garden.,"July 13, 2017",Amila_Perera,"Wattala, Sri Lanka",Couples,120,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or300-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023752,Victoria Park of Nuwara Eliya,4,A nice place to unwind,Finding beautiful gardens with lovely flowers and various areas to just unwind and relax is just wonderful. There's a kiddies area as well (thank goodness).,"July 12, 2017",Nimesha d,"Colombo, Sri Lanka",,12,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or300-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023754,Victoria Park of Nuwara Eliya,3,A park for walk,It is a normal park where you can go for a walk and spend some time.Not a must go place but if you have leisure time then you can go for a walk.,"June 29, 2017",Partha R,"Hyderabad, India",Couples,15,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or300-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023759,Victoria Park of Nuwara Eliya,4,Fantastic experience,"As a keen horticulturalist we took a walk through the park and met the head gardener . Never caught his name , but a great guy with a passion for plants. We spent an hour together walking around sharing our knowledge , and he gave us a personal tour of the parks special plants .Great that you can go half way around the world and meet someone with a very similar passion and interest.","June 17, 2017",Kevinthewhitehouse,"Wimborne Minster, United Kingdom",Couples,8,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or310-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023763,Victoria Park of Nuwara Eliya,4,Nice park,"Nice Park, we'll maintained, good trees and greenery nice place to CHILL and relax good place to take pics","June 10, 2017",HM1601,"Pune, India",Couples,195,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or310-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023764,Victoria Park of Nuwara Eliya,5,Little piece of heaven,"not a bigger park like royal botanical garden or hakgala park but still an eco friendly, urban park. its like a park in England.","June 2, 2017",Lahiru Dulshan,"Colombo, Sri Lanka",Couples,85,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or310-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023773,Victoria Park of Nuwara Eliya,4,Well managed,Victoria park is garden with full of flowers. Very close to Nuwara-Eliya city area. Able ti cover within 1hr.,"May 13, 2017",Thilina G,"Ampara, Sri Lanka",Couples,19,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or320-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023774,Victoria Park of Nuwara Eliya,5,Beautiful,"Very well taken care of and nice for a short stroll in the sun....you might get lucky and bump into one of the gardeners who will happily tell you more about the flowers, even in other languages!","May 12, 2017",Charlotte K,,Solo,3,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or320-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023775,Victoria Park of Nuwara Eliya,3,A nice park among many others!,"The park was well maitained with a lot of people working for the great tourist season,which would start for the weekend,saturday 1/4.We went there for a couple of hours and realised that many of the flowers are common potted plants in Sweden.","May 11, 2017",Tomas V,"Boras, Sweden",Couples,69,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or330-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023779,Victoria Park of Nuwara Eliya,4,Flowers,"The flowers and in the mood in the place is completely stunning, recommend this place a lot; especially to people who love flowers.","April 30, 2017",ecantuh,,,15,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or330-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023780,Victoria Park of Nuwara Eliya,5,Full of flowers,In April it is full of flowers and peoples. So nice to see. There are many things to ses and to take potos.if you visit nuwaraelliya Don't forget to visit,"April 29, 2017",Bhanuka,"Panadura, Sri Lanka",Couples,23,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or330-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023783,Victoria Park of Nuwara Eliya,3,Good little walk,Not the best park in Sri Lanka and probably best to avoid on national holidays if you're looking for serenity but it helps in escaping the heat.,"April 20, 2017",Monticat1,"Melbourne, Australia",Friends,159,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or330-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023786,Victoria Park of Nuwara Eliya,4,Good option,Good place to visit and enjoy the greenery. Hakgala Botanic Gardens are much better to visit and this place can be as a second option.,"April 17, 2017",amna_ismail,"Dubai, United Arab Emirates",Friends,18,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or340-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023790,Victoria Park of Nuwara Eliya,4,Sri Lanka with friends,"Beautifully kept gardens, we spent about an hour here just meandering around, I was taken aback by the size and number of the Bamboo and also some of the huge old trees.","April 2, 2017",HLW1502,"Melbourne, Australia",Couples,142,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or340-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023805,Victoria Park of Nuwara Eliya,2,Very disappointing,"Just a park like any other Victoria park in the world apart that it is paying... old playarea, tacky train ride...","March 3, 2017",ansticea2017,"Biarritz, France",,29,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or360-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023808,Victoria Park of Nuwara Eliya,3,Interesting gardens,"The garden supervisor took us around the gardens and showed us lots of plants, extremely knowledgeable and friendly. They had lost a lot of plants to frost the week before and I believe these gardens are at their best in the spring.","February 27, 2017",AnneDM,,Friends,88,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or360-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023810,Victoria Park of Nuwara Eliya,3,Attractive public gardens,...like this are uncommon in South Asia but they are an integral part of this very pleasant town. Well worth a stroll after the hectic tours in Kandy.,"February 24, 2017",theflyingdoctor,"Stockton-on-Tees, United Kingdom",Couples,779,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or360-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023818,Victoria Park of Nuwara Eliya,4,Faded Grandeur is still a pleasant stroll,"This lovely park is totally an English Victorian-era creation. It's been looked after though, so despite its age it still does what it was designed for - providing a pleasant walk amongst flowers and trees.","February 16, 2017",Andrew B,,Couples,65,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or370-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023819,Victoria Park of Nuwara Eliya,5,A great welcome!,"As we were showing interest in the plants we were approached by the Superintendent who gave us a personal tour for three quarters of an hour, showing us things we never would have spotted for ourselves. An enthusiast for the Royal Horticultural Society he was delighted to share his expertise.","February 16, 2017",seagull2306,"Ipswich, United Kingdom",Couples,4,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or370-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023824,Victoria Park of Nuwara Eliya,3,Victoria Park,"Nice park, but there is really not that much to see. You can come there for a walk, make some people watching but the place is not special.","January 22, 2017",Per M,"Copenhagen, Denmark",Couples,146,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or370-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023825,Victoria Park of Nuwara Eliya,3,Nothing spectacular,As usual foreigners pay about ten times as much as locals to see this attraction. The park is well laid out but needs time and money spent on it. We also visited at a time of year whe the roses had been pruned and most flower beds cleared and recently re-planted so there was little colour to be seen.,"January 19, 2017",Sus1952,"Palmerston North, New Zealand",Couples,2094,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or380-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023864,Victoria Park of Nuwara Eliya,5,Beautiful park,"Nice park to take an easy walk or relax on one of the lawns. The childrens playground was nice, but little outdated.","October 22, 2016",Peter B,"Amersfoort, The Netherlands",,7,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or410-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023877,Victoria Park of Nuwara Eliya,3,Well maitained park,Nicely landscaped park with a good selection of flowers trees and water features. Worth having a walk through if you have some spare time in Nuwara Eylia,"September 22, 2016",CummingDubai,"Aberdeen, United Kingdom",Solo,499,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or430-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023879,Victoria Park of Nuwara Eliya,5,Beautiful Park...Nice for long walks...,My wife and I been to Victoria park early morning. We've enjoyed the long walks and the flowers on the sidewalks.,"September 16, 2016",Abu_Uwais_,"Muscat, Oman",,107,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or430-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023887,Victoria Park of Nuwara Eliya,3,Well maitained park,Nicely landscaped park with a good selection of flowers trees and water features. Worth having a walk through if you have some spare time in Nuwara Eylia,"September 22, 2016",CummingDubai,"Aberdeen, United Kingdom",Solo,499,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or430-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023889,Victoria Park of Nuwara Eliya,5,Beautiful Park...Nice for long walks...,My wife and I been to Victoria park early morning. We've enjoyed the long walks and the flowers on the sidewalks.,"September 16, 2016",Abu_Uwais_,"Muscat, Oman",,107,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or430-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023900,Victoria Park of Nuwara Eliya,3,A nice enough stroll,"In truth I was a little underwhelmed by Victoria Park, perhaps because the flowers weren't all in bloom though many were. It seems that it's a highly recommended activity because there's little else to do in town. It is very pleasant but a long way from many of the botanical gardens of the world.","August 29, 2016",Patches McGee,"Sydney, Australia",Solo,71,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or440-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023901,Victoria Park of Nuwara Eliya,4,Good relaxing place!,Nice little garden in the city. But very little facilities. Needs to be improved with added facilities. Nice lovely garden anyway,"August 29, 2016",Waruna B,,,7,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or440-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023905,Victoria Park of Nuwara Eliya,3,Victoria park,Its the only beautiful park in nuwaraeliya town I never forget to go to this place because I live to walk along the pathways and enjoy the beauty of the flowers and the green . The park looks fresh and tidy always . Its a good place to take good photographs . Took my small one to the childrens park but it was not up to the standards . It need to maintain more and the park is too old now . Its badly need an update .,"August 22, 2016",sandaka r,"Colombo, Sri Lanka",,37,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or450-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
R023913,Victoria Park of Nuwara Eliya,4,Marvelous place in the middle of the city.,Though it is situated in the city center in the park we don't feel like it. Well kept garden. Good place to sit and enjoy.,"August 9, 2016",Kanchana Shiromi,"Tangalle, Sri Lanka",,45,https://www.tripadvisor.com/Attraction_Review-g608524-d2255792-Reviews-or450-Victoria_Park_of_Nuwara_Eliya-Nuwara_Eliya_Central_Province.html
